,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
99867,ackledu01,2015,2,NYA,AL,23,52,6,15,3,2,4,11.0,0.0,0.0,4,7.0,0.0,0.0,0.0,1.0,0.0
99888,altuvjo01,2015,1,HOU,AL,154,638,86,200,40,4,15,66.0,38.0,13.0,33,67.0,8.0,9.0,3.0,6.0,17.0
99896,anderbr04,2015,1,LAN,NL,31,47,1,4,1,0,0,3.0,0.0,0.0,5,32.0,0.0,0.0,9.0,0.0,2.0
99911,arojo01,2015,1,BOS,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99920,avilalu01,2015,2,LAN,NL,23,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99927,baezpe01,2015,1,LAN,NL,52,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99928,bailean01,2015,1,NYA,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99931,bakersc02,2015,1,LAN,NL,2,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
99937,barneau01,2015,1,LAN,NL,20,29,4,6,2,0,0,1.0,1.0,0.0,6,6.0,0.0,1.0,1.0,0.0,2.0
99939,barneda01,2015,1,LAN,NL,2,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99941,barnema01,2015,1,BOS,AL,32,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99953,beachbr01,2015,1,LAN,NL,2,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
99966,beltrca01,2015,1,NYA,AL,133,478,57,132,34,1,19,67.0,0.0,0.0,45,85.0,2.0,2.0,0.0,6.0,12.0
99971,betande01,2015,1,NYA,AL,74,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99975,bettsmo01,2015,1,BOS,AL,145,597,92,174,42,8,18,77.0,21.0,6.0,46,82.0,1.0,2.0,3.0,6.0,2.0
99976,biancje01,2015,1,BOS,AL,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99978,birdgr01,2015,1,NYA,AL,46,157,26,41,9,0,11,31.0,0.0,0.0,19,53.0,0.0,1.0,0.0,1.0,1.0
99991,bogaexa01,2015,1,BOS,AL,156,613,84,196,35,3,7,81.0,10.0,2.0,32,101.0,1.0,3.0,3.0,3.0,16.0
99993,bolsimi01,2015,1,LAN,NL,21,38,1,1,1,0,0,0.0,0.0,0.0,0,23.0,0.0,0.0,2.0,0.0,0.0
100007,bradlja02,2015,1,BOS,AL,74,221,43,55,17,4,10,43.0,3.0,0.0,27,69.0,0.0,3.0,1.0,3.0,5.0
100011,breslcr01,2015,1,BOS,AL,45,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100030,buchaja01,2015,1,HOU,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100031,buchhcl01,2015,1,BOS,AL,18,6,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
100034,burawda01,2015,1,NYA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100061,callaal01,2015,2,LAN,NL,60,123,8,32,5,0,0,7.0,0.0,0.0,14,24.0,0.0,0.0,1.0,0.0,2.0
100068,capuach01,2015,1,NYA,AL,22,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100070,carmofa01,2015,1,HOU,AL,20,2,1,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
100071,carpeda01,2015,1,NYA,AL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100078,cartech02,2015,1,HOU,AL,129,391,50,78,17,0,24,64.0,1.0,2.0,57,151.0,1.0,6.0,0.0,5.0,5.0
100082,castiru01,2015,1,BOS,AL,80,273,35,69,10,2,5,29.0,4.0,5.0,13,54.0,0.0,1.0,1.0,1.0,11.0
100088,castrja01,2015,1,HOU,AL,104,337,38,71,19,0,11,31.0,0.0,0.0,33,115.0,1.0,2.0,0.0,3.0,5.0
100093,cecchga01,2015,1,BOS,AL,2,4,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
100107,chapmke02,2015,1,HOU,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100138,congeha01,2015,1,HOU,AL,73,201,25,46,11,0,11,33.0,0.0,1.0,23,63.0,0.0,2.0,1.0,2.0,6.0
100142,cookry01,2015,2,BOS,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100149,correca01,2015,1,HOU,AL,99,387,52,108,22,1,22,68.0,14.0,4.0,40,78.0,2.0,1.0,0.0,4.0,10.0
100152,cothaca01,2015,1,NYA,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100155,couloda01,2015,1,LAN,NL,5,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
100160,craigal01,2015,1,BOS,AL,36,79,6,12,1,0,1,3.0,0.0,0.0,7,26.0,0.0,2.0,0.0,0.0,2.0
100163,crawfca02,2015,1,LAN,NL,69,181,19,48,9,2,4,16.0,10.0,2.0,10,41.0,1.0,0.0,0.0,0.0,3.0
100179,davieky01,2015,1,NYA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100187,deazaal01,2015,2,BOS,AL,60,161,23,47,9,5,4,25.0,3.0,1.0,12,36.0,1.0,2.0,2.0,1.0,2.0
100191,dedunsa01,2015,1,HOU,AL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100204,depaujo02,2015,1,NYA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100233,drewst01,2015,1,NYA,AL,131,383,43,77,16,1,17,44.0,0.0,2.0,37,71.0,1.0,1.0,4.0,3.0,7.0
100240,duffyma02,2015,1,HOU,AL,8,8,0,3,1,0,0,3.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
100257,ellisaj01,2015,1,LAN,NL,63,181,24,43,9,0,7,21.0,0.0,0.0,32,38.0,1.0,1.0,3.0,0.0,4.0
100258,ellsbja01,2015,1,NYA,AL,111,452,66,116,15,2,7,33.0,21.0,9.0,35,86.0,1.0,7.0,1.0,3.0,6.0
100261,eovalna01,2015,1,NYA,AL,27,5,1,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
100268,ethiean01,2015,1,LAN,NL,142,395,54,116,20,7,14,53.0,2.0,3.0,43,75.0,2.0,4.0,0.0,3.0,11.0
100275,feldmsc01,2015,1,HOU,AL,18,2,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
100276,felizmi01,2015,1,HOU,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100282,fieldjo03,2015,1,HOU,AL,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100287,fiersmi01,2015,2,HOU,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100288,figueco01,2015,1,NYA,AL,2,8,2,2,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100295,florera02,2015,1,NYA,AL,12,32,3,7,1,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0
100314,friasca01,2015,1,LAN,NL,17,21,1,1,0,0,0,0.0,0.0,0.0,1,12.0,0.0,1.0,1.0,0.0,0.0
100334,garciyi01,2015,1,LAN,NL,59,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100335,gardnbr01,2015,1,NYA,AL,151,571,94,148,26,3,16,66.0,20.0,5.0,68,135.0,1.0,6.0,8.0,3.0,8.0
100338,gattiev01,2015,1,HOU,AL,153,566,66,139,20,11,27,88.0,0.0,1.0,30,119.0,3.0,3.0,0.0,5.0,13.0
100366,gomezca01,2015,2,HOU,AL,41,149,19,36,9,0,4,13.0,10.0,3.0,8,31.0,1.0,2.0,3.0,1.0,1.0
100369,gonzaad01,2015,1,LAN,NL,156,571,76,157,33,0,28,90.0,0.0,1.0,62,107.0,10.0,6.0,0.0,3.0,21.0
100373,gonzama01,2015,1,HOU,AL,120,344,44,96,18,1,12,34.0,4.0,5.0,16,74.0,0.0,3.0,7.0,0.0,9.0
100377,goodyni01,2015,1,NYA,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100390,grandya01,2015,1,LAN,NL,115,355,43,83,12,0,16,47.0,0.0,1.0,65,92.0,1.0,2.0,1.0,3.0,16.0
100397,gregelu01,2015,1,HOU,AL,64,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100399,gregodi01,2015,1,NYA,AL,155,525,57,139,24,2,9,56.0,5.0,3.0,33,85.0,0.0,11.0,3.0,6.0,4.0
100400,greinza01,2015,1,LAN,NL,32,67,8,15,2,0,2,3.0,1.0,0.0,1,14.0,0.0,0.0,8.0,1.0,0.0
100404,grossro01,2015,1,HOU,AL,24,49,7,7,2,0,1,5.0,0.0,0.0,5,17.0,0.0,0.0,0.0,0.0,0.0
100406,guerral01,2015,1,LAN,NL,106,219,25,51,9,1,11,36.0,1.0,0.0,7,57.0,0.0,2.0,0.0,2.0,7.0
100429,hanigry01,2015,1,BOS,AL,54,174,28,43,8,0,2,16.0,0.0,0.0,20,39.0,0.0,4.0,1.0,1.0,6.0
100441,harriwi02,2015,1,HOU,AL,68,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
100444,hatchch02,2015,1,LAN,NL,49,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100449,headlch01,2015,1,NYA,AL,156,580,74,150,29,1,11,62.0,0.0,2.0,51,135.0,0.0,7.0,0.0,4.0,17.0
100451,heathsl01,2015,1,NYA,AL,17,25,6,10,2,0,2,8.0,0.0,1.0,2,5.0,0.0,0.0,0.0,1.0,0.0
100454,heisech01,2015,1,LAN,NL,33,55,8,10,2,0,2,9.0,0.0,1.0,15,17.0,2.0,0.0,0.0,2.0,1.0
100456,hembrhe01,2015,1,BOS,AL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100461,hernaen02,2015,1,LAN,NL,76,202,24,62,12,2,7,22.0,0.0,2.0,11,46.0,0.0,2.0,1.0,2.0,3.0
100477,hillri01,2015,1,BOS,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100479,hinojda01,2015,1,BOS,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100482,hoeslj01,2015,1,HOU,AL,8,15,1,4,0,0,0,1.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
100488,holtbr01,2015,1,BOS,AL,129,454,56,127,27,6,2,45.0,8.0,1.0,46,97.0,0.0,3.0,4.0,2.0,7.0
100496,howeljp01,2015,1,LAN,NL,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100499,huffda01,2015,1,LAN,NL,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100527,janseke01,2015,1,LAN,NL,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100540,jimenlu02,2015,2,BOS,AL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100542,johnsbr02,2015,1,BOS,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100548,johnsji04,2015,2,LAN,NL,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100555,jonesga02,2015,1,NYA,AL,57,144,12,31,4,1,5,17.0,0.0,0.0,8,37.0,0.0,0.0,0.0,0.0,1.0
100567,kazmisc01,2015,2,HOU,AL,13,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
100572,kellyjo05,2015,1,BOS,AL,25,5,0,1,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
100575,kendrho01,2015,1,LAN,NL,117,464,64,137,22,2,9,54.0,6.0,2.0,27,82.0,1.0,2.0,1.0,1.0,17.0
100580,kershcl01,2015,1,LAN,NL,34,71,2,9,2,0,0,2.0,0.0,0.0,2,23.0,0.0,1.0,5.0,0.0,2.0
100581,keuchda01,2015,1,HOU,AL,33,5,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0
100617,latosma01,2015,2,LAN,NL,6,6,1,2,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
100622,layneto01,2015,1,BOS,AL,64,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100629,leeza01,2015,1,LAN,NL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100634,leonsa01,2015,1,BOS,AL,41,114,8,21,2,0,0,3.0,0.0,1.0,7,28.0,1.0,1.0,6.0,0.0,4.0
100637,liberad01,2015,1,LAN,NL,39,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
100640,lindgja01,2015,1,NYA,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100661,lowrije01,2015,1,HOU,AL,69,230,35,51,14,0,9,30.0,1.0,0.0,28,43.0,5.0,3.0,0.0,2.0,3.0
100670,machije01,2015,2,BOS,AL,26,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100680,marisja01,2015,1,HOU,AL,133,339,46,80,15,4,9,36.0,24.0,9.0,18,105.0,0.0,5.0,6.0,4.0,2.0
100684,marrede01,2015,1,BOS,AL,25,53,8,12,0,0,1,3.0,2.0,1.0,3,19.0,0.0,0.0,0.0,0.0,0.0
100691,martich02,2015,1,NYA,AL,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100703,masteju01,2015,1,BOS,AL,18,3,0,2,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
100721,mccanbr01,2015,1,NYA,AL,135,465,68,108,15,1,26,94.0,0.0,0.0,52,97.0,3.0,11.0,0.0,7.0,7.0
100723,mccarbr01,2015,1,LAN,NL,4,6,0,0,0,0,0,1.0,0.0,0.0,1,5.0,0.0,0.0,2.0,0.0,0.0
100724,mcculla02,2015,1,HOU,AL,22,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
100732,mchugco01,2015,1,HOU,AL,32,8,1,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
100741,mendero01,2015,2,BOS,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100746,mileywa01,2015,1,BOS,AL,32,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100747,millean01,2015,1,NYA,AL,60,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100753,mitchbr01,2015,1,NYA,AL,20,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
100768,morendi01,2015,1,NYA,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100786,mujiced01,2015,1,BOS,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100794,murphjr01,2015,1,NYA,AL,67,155,21,43,9,1,3,14.0,0.0,0.0,12,43.0,0.0,1.0,1.0,3.0,4.0
100798,napolmi01,2015,1,BOS,AL,98,329,37,68,18,1,13,40.0,3.0,1.0,45,99.0,2.0,3.0,0.0,1.0,10.0
100802,navada01,2015,1,BOS,AL,29,66,6,10,2,0,0,7.0,0.0,0.0,8,17.0,0.0,2.0,1.0,1.0,3.0
100811,neshepa01,2015,1,HOU,AL,66,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100812,nicasju01,2015,1,LAN,NL,54,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100819,noelri01,2015,1,NYA,AL,15,2,5,1,0,0,0,0.0,5.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100830,novaiv01,2015,1,NYA,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100835,oberhbr01,2015,1,HOU,AL,8,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,2.0,0.0,0.0
100842,ogandal01,2015,1,BOS,AL,64,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100853,ortizda01,2015,1,BOS,AL,146,528,73,144,37,0,37,108.0,0.0,1.0,77,95.0,16.0,0.0,0.0,9.0,16.0
100859,owenshe02,2015,1,BOS,AL,11,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
100879,pazosja01,2015,1,NYA,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100880,peacobr01,2015,1,HOU,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100883,pederjo01,2015,1,LAN,NL,151,480,67,101,19,1,26,54.0,4.0,7.0,92,170.0,6.0,9.0,2.0,2.0,5.0
100884,pedrodu01,2015,1,BOS,AL,93,381,46,111,19,1,12,42.0,2.0,2.0,38,51.0,1.0,2.0,1.0,3.0,6.0
100886,pegueca01,2015,2,BOS,AL,4,5,1,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
100896,peraljo01,2015,1,LAN,NL,33,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
100898,perazjo01,2015,1,LAN,NL,7,22,3,4,1,1,0,1.0,3.0,0.0,2,2.0,1.0,0.0,1.0,0.0,0.0
100906,perezol01,2015,2,HOU,AL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100914,petitgr01,2015,1,NYA,AL,20,42,7,7,3,0,0,5.0,0.0,0.0,3,16.0,1.0,0.0,1.0,1.0,0.0
100924,pindebr01,2015,1,NYA,AL,25,1,0,1,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100925,pinedmi01,2015,1,NYA,AL,27,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
100927,pireljo01,2015,1,NYA,AL,37,74,7,17,3,0,1,5.0,1.0,0.0,2,16.0,0.0,0.0,1.0,1.0,4.0
100936,porceri01,2015,1,BOS,AL,28,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
100939,preslal01,2015,1,HOU,AL,8,12,1,3,0,0,0,1.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0
100944,puigya01,2015,1,LAN,NL,79,282,30,72,12,3,11,38.0,3.0,3.0,26,66.0,1.0,2.0,0.0,1.0,1.0
100948,quallch01,2015,1,HOU,AL,60,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100955,ramirha01,2015,1,BOS,AL,105,401,59,100,12,1,19,53.0,6.0,3.0,21,71.0,2.0,4.0,0.0,4.0,11.0
100959,ramirjo02,2015,1,NYA,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100962,ramirno01,2015,1,BOS,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100967,rasmuco01,2015,1,HOU,AL,137,432,67,103,23,2,25,61.0,2.0,1.0,47,154.0,0.0,2.0,1.0,3.0,6.0
100971,ravinjo01,2015,1,LAN,NL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100983,refsnro01,2015,1,NYA,AL,16,43,3,13,3,0,2,5.0,2.0,0.0,3,7.0,1.0,0.0,0.0,0.0,3.0
101014,rodrial01,2015,1,NYA,AL,151,523,83,131,22,1,33,86.0,4.0,0.0,84,145.0,5.0,6.0,0.0,7.0,17.0
101015,rodried05,2015,1,BOS,AL,21,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
101019,rodrist02,2015,1,LAN,NL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101022,rogeres01,2015,1,NYA,AL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101026,rolliji01,2015,1,LAN,NL,144,517,71,116,24,3,13,41.0,12.0,8.0,44,86.0,0.0,0.0,1.0,1.0,12.0
101031,rominau01,2015,1,NYA,AL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101046,rossro01,2015,1,BOS,AL,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101052,ruggiju01,2015,2,LAN,NL,21,55,12,16,4,1,4,12.0,2.0,0.0,3,14.0,0.0,2.0,0.0,0.0,1.0
101054,rumbeni01,2015,1,NYA,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101059,rutlejo01,2015,1,BOS,AL,39,74,11,21,1,0,1,10.0,0.0,0.0,5,26.0,1.0,2.0,1.0,3.0,0.0
101060,ryanbr01,2015,1,NYA,AL,47,96,10,22,6,2,0,8.0,0.0,0.0,5,29.0,0.0,1.0,1.0,0.0,1.0
101064,sabatcc01,2015,1,NYA,AL,29,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
101077,sanchga02,2015,1,NYA,AL,2,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
101080,sandopa01,2015,1,BOS,AL,126,470,43,115,25,1,10,47.0,0.0,0.0,25,73.0,1.0,7.0,1.0,2.0,14.0
